"ID","가뭄","누적강수량","계절","가조시간","평균기온","행정구역","저수량"
5518,"약한가뭄",203.4,"봄",13.3,15.5,"울산광역시",1.45
5519,"약한가뭄",203.4,"봄",13.3,15.5,"울산광역시",5.89
5520,"약한가뭄",207.4,"봄",13.4,15.5,"울산광역시",9.11
5521,"약한가뭄",207.4,"봄",13.4,15.5,"울산광역시",5.87
5522,"약한가뭄",207.4,"봄",13.4,15.5,"울산광역시",1.45
5523,"약한가뭄",207.4,"봄",13.4,15.5,"울산광역시",6.02
5524,"정상",218.2,"봄",13.4,18.2,"울산광역시",8.98
5525,"정상",218.2,"봄",13.4,18.2,"울산광역시",5.87
5526,"정상",218.2,"봄",13.4,18.2,"울산광역시",1.45
5527,"정상",218.2,"봄",13.4,18.2,"울산광역시",5.99
5528,"정상",218.6,"봄",13.4,13.4,"울산광역시",8.82
5529,"정상",218.6,"봄",13.4,13.4,"울산광역시",5.87
5530,"정상",218.6,"봄",13.4,13.4,"울산광역시",1.45
5531,"정상",218.6,"봄",13.4,13.4,"울산광역시",5.95
5532,"정상",223.7,"봄",13.4,9.8,"울산광역시",5.93
5533,"정상",223.7,"봄",13.4,9.8,"울산광역시",1.43
5534,"정상",223.7,"봄",13.4,9.8,"울산광역시",8.68
5535,"정상",223.7,"봄",13.4,9.8,"울산광역시",5.87
5536,"정상",221.6,"봄",13.5,12.2,"울산광역시",8.37
5537,"정상",221.6,"봄",13.5,12.2,"울산광역시",5.89
5538,"정상",221.6,"봄",13.5,12.2,"울산광역시",1.45
5539,"정상",221.6,"봄",13.5,12.2,"울산광역시",5.87
5540,"정상",263.6,"봄",13.6,11.9,"울산광역시",8.4
5541,"정상",263.6,"봄",13.6,11.9,"울산광역시",6.17
5542,"정상",263.6,"봄",13.6,11.9,"울산광역시",1.47
5543,"정상",263.6,"봄",13.6,11.9,"울산광역시",6.04
5544,"정상",263.8,"봄",13.6,14.1,"울산광역시",8.55
5545,"정상",263.8,"봄",13.6,14.1,"울산광역시",1.47
5546,"정상",263.8,"봄",13.6,14.1,"울산광역시",6.35
5547,"정상",263.8,"봄",13.6,14.1,"울산광역시",6.66
5548,"정상",263.8,"봄",13.6,17.2,"울산광역시",8.41
5549,"정상",263.8,"봄",13.6,17.2,"울산광역시",6.48
5550,"정상",263.8,"봄",13.6,17.2,"울산광역시",1.43
5551,"정상",263.8,"봄",13.6,17.2,"울산광역시",6.74
5552,"정상",263.8,"봄",13.7,18.2,"울산광역시",6.67
5553,"정상",263.8,"봄",13.7,18.2,"울산광역시",6.49
5554,"정상",263.8,"봄",13.7,18.2,"울산광역시",8.29
5555,"정상",263.8,"봄",13.7,18.2,"울산광역시",1.42
5556,"정상",263.8,"봄",13.7,18.7,"울산광역시",6.5
5557,"정상",263.8,"봄",13.7,18.7,"울산광역시",6.59
5558,"정상",263.8,"봄",13.7,18.7,"울산광역시",1.42
5559,"정상",263.8,"봄",13.7,18.7,"울산광역시",8.19
5560,"정상",263.8,"봄",13.8,14.6,"울산광역시",7.97
5561,"정상",263.8,"봄",13.8,14.6,"울산광역시",6.51
5562,"정상",263.8,"봄",13.8,14.6,"울산광역시",1.44
5563,"정상",263.8,"봄",13.8,14.6,"울산광역시",6.52
5564,"정상",263.8,"봄",13.8,14.4,"울산광역시",7.86
5565,"정상",263.8,"봄",13.8,14.4,"울산광역시",6.51
5566,"정상",263.8,"봄",13.8,14.4,"울산광역시",1.45
5567,"정상",263.8,"봄",13.8,14.4,"울산광역시",6.41
5568,"약한가뭄",214,"봄",13.9,19.6,"울산광역시",7.62
5569,"약한가뭄",214,"봄",13.9,19.6,"울산광역시",6.48
5570,"약한가뭄",214,"봄",13.9,19.6,"울산광역시",1.42
5571,"약한가뭄",214,"봄",13.9,19.6,"울산광역시",6.13
5572,"약한가뭄",214,"봄",13.9,18.8,"울산광역시",6.45
5573,"약한가뭄",214,"봄",13.9,18.8,"울산광역시",1.44
5574,"약한가뭄",214,"봄",13.9,18.8,"울산광역시",5.99
5575,"약한가뭄",214,"봄",13.9,18.8,"울산광역시",7.5
5576,"약한가뭄",212.6,"봄",14,17.2,"울산광역시",1.46
5577,"약한가뭄",212.6,"봄",14,17.2,"울산광역시",5.92
5578,"약한가뭄",212.6,"봄",14,17.2,"울산광역시",6.4
5579,"약한가뭄",212.6,"봄",14,17.2,"울산광역시",7.26
5580,"약한가뭄",212,"봄",14,16.5,"울산광역시",7.15
5581,"약한가뭄",212,"봄",14,16.5,"울산광역시",6.39
5582,"약한가뭄",212,"봄",14,16.5,"울산광역시",5.87
5583,"약한가뭄",212,"봄",14,16.5,"울산광역시",1.47
5584,"약한가뭄",212,"봄",14,20.7,"울산광역시",6.91
5585,"약한가뭄",212,"봄",14,20.7,"울산광역시",6.36
5586,"약한가뭄",212,"봄",14,20.7,"울산광역시",1.44
5587,"약한가뭄",212,"봄",14,20.7,"울산광역시",5.72
5588,"약한가뭄",212,"봄",14.1,20.7,"울산광역시",5.51
5589,"약한가뭄",212,"봄",14.1,20.7,"울산광역시",6.3
5590,"약한가뭄",212,"봄",14.1,20.7,"울산광역시",1.43
5591,"약한가뭄",212,"봄",14.1,20.7,"울산광역시",6.69
5592,"약한가뭄",220.2,"봄",14.1,17.8,"울산광역시",5.44
5593,"약한가뭄",220.2,"봄",14.1,17.8,"울산광역시",6.29
5594,"약한가뭄",220.2,"봄",14.1,17.8,"울산광역시",1.45
5595,"약한가뭄",220.2,"봄",14.1,17.8,"울산광역시",6.59
5596,"약한가뭄",227.9,"봄",14.2,19.1,"울산광역시",6.4
5597,"약한가뭄",227.9,"봄",14.2,19.1,"울산광역시",5.51
5598,"약한가뭄",227.9,"봄",14.2,19.1,"울산광역시",6.32
5599,"약한가뭄",227.9,"봄",14.2,19.1,"울산광역시",1.47
5600,"약한가뭄",227.9,"봄",14.2,18.6,"울산광역시",6.29
5601,"약한가뭄",227.9,"봄",14.2,18.6,"울산광역시",6.28
5602,"약한가뭄",227.9,"봄",14.2,18.6,"울산광역시",5.45
5603,"약한가뭄",227.9,"봄",14.2,18.6,"울산광역시",1.45
5604,"약한가뭄",227.9,"봄",14.2,23.1,"울산광역시",6.05
5605,"약한가뭄",227.9,"봄",14.2,23.1,"울산광역시",6.26
5606,"약한가뭄",227.9,"봄",14.2,23.1,"울산광역시",1.43
5607,"약한가뭄",227.9,"봄",14.2,23.1,"울산광역시",5.29
5608,"약한가뭄",227.9,"봄",14.3,26.6,"울산광역시",5.81
5609,"약한가뭄",227.9,"봄",14.3,26.6,"울산광역시",5.09
5610,"약한가뭄",227.9,"봄",14.3,26.6,"울산광역시",6.19
5611,"약한가뭄",227.9,"봄",14.3,26.6,"울산광역시",1.41
5612,"약한가뭄",227.9,"봄",14.3,25.1,"울산광역시",5.67
5613,"약한가뭄",227.9,"봄",14.3,25.1,"울산광역시",5.04
5614,"약한가뭄",227.9,"봄",14.3,25.1,"울산광역시",1.42
5615,"약한가뭄",227.9,"봄",14.3,25.1,"울산광역시",6.15
5616,"약한가뭄",246.8,"봄",14.3,18.3,"울산광역시",5.48
5617,"약한가뭄",246.8,"봄",14.3,18.3,"울산광역시",5.05
5618,"약한가뭄",246.8,"봄",14.3,18.3,"울산광역시",1.45
5619,"약한가뭄",246.8,"봄",14.3,18.3,"울산광역시",6.19
5620,"약한가뭄",246.8,"봄",14.3,21.6,"울산광역시",4.98
5621,"약한가뭄",246.8,"봄",14.3,21.6,"울산광역시",6.19
5622,"약한가뭄",246.8,"봄",14.3,21.6,"울산광역시",1.42
5623,"약한가뭄",246.8,"봄",14.3,21.6,"울산광역시",5.36
5624,"약한가뭄",247,"봄",14.4,19.5,"울산광역시",4.81
5625,"약한가뭄",247,"봄",14.4,19.5,"울산광역시",6.13
5626,"약한가뭄",247,"봄",14.4,19.5,"울산광역시",5.1
5627,"약한가뭄",247,"봄",14.4,19.5,"울산광역시",1.37
5628,"약한가뭄",247,"봄",14.4,20.8,"울산광역시",6.08
5629,"약한가뭄",247,"봄",14.4,20.8,"울산광역시",4.84
5630,"약한가뭄",247,"봄",14.4,20.8,"울산광역시",4.7
5631,"약한가뭄",247,"봄",14.4,20.8,"울산광역시",1.38
5757,"정상",665.7,"여름",14.1,28.3,"울산광역시",6.91
5758,"정상",665.7,"여름",14.1,28.3,"울산광역시",1.35
5759,"정상",665.7,"여름",14.1,28.3,"울산광역시",14.51
5760,"정상",665.7,"여름",14,29.7,"울산광역시",12.18
5761,"정상",665.7,"여름",14,29.7,"울산광역시",13.45
5762,"정상",665.7,"여름",14,29.7,"울산광역시",1.35
5763,"정상",665.7,"여름",14,29.7,"울산광역시",6.43
5764,"정상",657.4,"여름",14,29.1,"울산광역시",12.2
5765,"정상",657.4,"여름",14,29.1,"울산광역시",13.08
5766,"정상",657.4,"여름",14,29.1,"울산광역시",1.33
5767,"정상",657.4,"여름",14,29.1,"울산광역시",6.31
5768,"정상",657.4,"여름",13.9,28.3,"울산광역시",12.36
5769,"정상",657.4,"여름",13.9,28.3,"울산광역시",1.32
5770,"정상",657.4,"여름",13.9,28.3,"울산광역시",12.23
5771,"정상",657.4,"여름",13.9,28.3,"울산광역시",6.04
5772,"정상",743,"여름",13.8,25.5,"울산광역시",12.95
5773,"정상",743,"여름",13.8,25.5,"울산광역시",6.83
5774,"정상",743,"여름",13.8,25.5,"울산광역시",1.38
5775,"정상",743,"여름",13.8,25.5,"울산광역시",11.83
5776,"정상",743.1,"여름",13.8,28.2,"울산광역시",13.52
5777,"정상",743.1,"여름",13.8,28.2,"울산광역시",7.62
5778,"정상",743.1,"여름",13.8,28.2,"울산광역시",11.91
5779,"정상",743.1,"여름",13.8,28.2,"울산광역시",1.4
5780,"정상",743.1,"여름",13.8,28.1,"울산광역시",13.64
5781,"정상",743.1,"여름",13.8,28.1,"울산광역시",7.56
5782,"정상",743.1,"여름",13.8,28.1,"울산광역시",1.4
5783,"정상",743.1,"여름",13.8,28.1,"울산광역시",11.64
5784,"정상",741.6,"여름",13.7,28.1,"울산광역시",10.71
5785,"정상",741.6,"여름",13.7,28.1,"울산광역시",13.84
5786,"정상",741.6,"여름",13.7,28.1,"울산광역시",6.96
5787,"정상",741.6,"여름",13.7,28.1,"울산광역시",1.36
5788,"정상",741.6,"여름",13.6,28.8,"울산광역시",13.9
5789,"정상",741.6,"여름",13.6,28.8,"울산광역시",10.06
5790,"정상",741.6,"여름",13.6,28.8,"울산광역시",1.31
5791,"정상",741.6,"여름",13.6,28.8,"울산광역시",6.46
5792,"정상",744.2,"여름",13.6,27.6,"울산광역시",9.74
5793,"정상",744.2,"여름",13.6,27.6,"울산광역시",1.29
5794,"정상",744.2,"여름",13.6,27.6,"울산광역시",13.93
5795,"정상",744.2,"여름",13.6,27.6,"울산광역시",6.19
5796,"정상",758,"여름",13.5,28.5,"울산광역시",14.43
5797,"정상",758,"여름",13.5,28.5,"울산광역시",9.49
5798,"정상",758,"여름",13.5,28.5,"울산광역시",1.29
5799,"정상",758,"여름",13.5,28.5,"울산광역시",5.82
5800,"정상",758,"여름",13.4,26.8,"울산광역시",5.16
5801,"정상",758,"여름",13.4,26.8,"울산광역시",14.6
5802,"정상",758,"여름",13.4,26.8,"울산광역시",9.16
5803,"정상",758,"여름",13.4,26.8,"울산광역시",1.3
5804,"정상",729.5,"여름",13.4,25.4,"울산광역시",8.87
5805,"정상",729.5,"여름",13.4,25.4,"울산광역시",1.32
5806,"정상",729.5,"여름",13.4,25.4,"울산광역시",14.68
5807,"정상",729.5,"여름",13.4,25.4,"울산광역시",4.49
5808,"정상",734.6,"여름",13.3,25.2,"울산광역시",4.25
5809,"정상",734.6,"여름",13.3,25.2,"울산광역시",8.74
5810,"정상",734.6,"여름",13.3,25.2,"울산광역시",1.36
5811,"정상",734.6,"여름",13.3,25.2,"울산광역시",14.75
5812,"정상",805.1,"여름",13.2,23.3,"울산광역시",16.81
5813,"정상",805.1,"여름",13.2,23.3,"울산광역시",4.88
5814,"정상",805.1,"여름",13.2,23.3,"울산광역시",1.39
5815,"정상",805.1,"여름",13.2,23.3,"울산광역시",9.43
5816,"정상",805.1,"여름",13.2,24.7,"울산광역시",1.4
5817,"정상",805.1,"여름",13.2,24.7,"울산광역시",8.92
5818,"정상",805.1,"여름",13.2,24.7,"울산광역시",4.88
5819,"정상",805.1,"여름",13.2,24.7,"울산광역시",16.97
5820,"정상",811.8,"여름",13.1,22.4,"울산광역시",17.1
5821,"정상",811.8,"여름",13.1,22.4,"울산광역시",4.87
5822,"정상",811.8,"여름",13.1,22.4,"울산광역시",1.4
5823,"정상",811.8,"여름",13.1,22.4,"울산광역시",8.7
5824,"정상",814.4,"여름",13,23.7,"울산광역시",4.61
5825,"정상",814.4,"여름",13,23.7,"울산광역시",1.42
5826,"정상",814.4,"여름",13,23.7,"울산광역시",8.19
5827,"정상",814.4,"여름",13,23.7,"울산광역시",17.37
5828,"정상",814.4,"여름",13,23.9,"울산광역시",17.4
5829,"정상",814.4,"여름",13,23.9,"울산광역시",8.05
5830,"정상",814.4,"여름",13,23.9,"울산광역시",4.41
5831,"정상",814.4,"여름",13,23.9,"울산광역시",1.42
5832,"정상",834.7,"여름",12.9,20.8,"울산광역시",17.52
5833,"정상",834.7,"여름",12.9,20.8,"울산광역시",4.12
5834,"정상",834.7,"여름",12.9,20.8,"울산광역시",7.83
5835,"정상",834.7,"여름",12.9,20.8,"울산광역시",1.42
5836,"정상",852,"여름",12.9,22.2,"울산광역시",1.43
5837,"정상",852,"여름",12.9,22.2,"울산광역시",18.36
5838,"정상",852,"여름",12.9,22.2,"울산광역시",4.78
5839,"정상",852,"여름",12.9,22.2,"울산광역시",8.71
5840,"정상",853.2,"여름",12.8,26.5,"울산광역시",8.56
5841,"정상",853.2,"여름",12.8,26.5,"울산광역시",1.36
5842,"정상",853.2,"여름",12.8,26.5,"울산광역시",4.96
5843,"정상",853.2,"여름",12.8,26.5,"울산광역시",19.09
5844,"정상",862.3,"여름",12.7,26.3,"울산광역시",19.67
5845,"정상",862.3,"여름",12.7,26.3,"울산광역시",8.86
5846,"정상",862.3,"여름",12.7,26.3,"울산광역시",1.36
5847,"정상",862.3,"여름",12.7,26.3,"울산광역시",5.44
5848,"정상",862.7,"여름",12.7,27,"울산광역시",8.88
5849,"정상",862.7,"여름",12.7,27,"울산광역시",1.34
5850,"정상",862.7,"여름",12.7,27,"울산광역시",5.68
5851,"정상",862.7,"여름",12.7,27,"울산광역시",20.18
5852,"정상",844.3,"여름",12.6,23.9,"울산광역시",20.37
5853,"정상",844.3,"여름",12.6,23.9,"울산광역시",8.51
5854,"정상",844.3,"여름",12.6,23.9,"울산광역시",1.36
5855,"정상",844.3,"여름",12.6,23.9,"울산광역시",5.51
5856,"정상",845.7,"여름",12.5,21.8,"울산광역시",5.33
5857,"정상",845.7,"여름",12.5,21.8,"울산광역시",20.49
5858,"정상",845.7,"여름",12.5,21.8,"울산광역시",1.42
5859,"정상",845.7,"여름",12.5,21.8,"울산광역시",8.24
5860,"정상",845.7,"여름",12.5,23.1,"울산광역시",20.52
5861,"정상",845.7,"여름",12.5,23.1,"울산광역시",5.2
5862,"정상",845.7,"여름",12.5,23.1,"울산광역시",8.09
5863,"정상",845.7,"여름",12.5,23.1,"울산광역시",1.4
5864,"정상",841,"여름",12.4,21.6,"울산광역시",20.58
5865,"정상",841,"여름",12.4,21.6,"울산광역시",4.95
5866,"정상",841,"여름",12.4,21.6,"울산광역시",7.76
5867,"정상",841,"여름",12.4,21.6,"울산광역시",1.41
5868,"정상",841,"여름",12.3,20.1,"울산광역시",7.36
5869,"정상",841,"여름",12.3,20.1,"울산광역시",1.42
5870,"정상",841,"여름",12.3,20.1,"울산광역시",20.64
5871,"정상",841,"여름",12.3,20.1,"울산광역시",4.89
5872,"정상",841,"여름",12.3,20.2,"울산광역시",1.38
5873,"정상",841,"여름",12.3,20.2,"울산광역시",20.66
5874,"정상",841,"여름",12.3,20.2,"울산광역시",7.21
5875,"정상",841,"여름",12.3,20.2,"울산광역시",4.61
5876,"정상",882.9,"여름",12.2,18.3,"울산광역시",20.97
5877,"정상",882.9,"여름",12.2,18.3,"울산광역시",1.36
5878,"정상",882.9,"여름",12.2,18.3,"울산광역시",7.32
5879,"정상",882.9,"여름",12.2,18.3,"울산광역시",4.63
5880,"정상",1057.6,"여름",12.1,18.3,"울산광역시",30.7
5881,"정상",1057.6,"여름",12.1,18.3,"울산광역시",7.81
5882,"정상",1057.6,"여름",12.1,18.3,"울산광역시",21.15
5883,"정상",1057.6,"여름",12.1,18.3,"울산광역시",1.47
5884,"정상",595.8,"겨울",10.5,3.6,"대구광역시",26.64
5885,"정상",595.8,"겨울",10.5,3.1,"대구광역시",26.64
5886,"정상",595.8,"겨울",10.5,1.9,"대구광역시",26.62
5887,"정상",595.8,"겨울",10.6,-2.1,"대구광역시",26.56
5888,"정상",582.8,"겨울",10.6,1.1,"대구광역시",26.52
5889,"정상",576.3,"겨울",10.6,2.9,"대구광역시",26.48
5890,"습윤",576.2,"겨울",10.7,6.1,"대구광역시",26.41
5891,"습윤",582.2,"겨울",10.8,8.1,"대구광역시",26.41
5892,"습윤",582.2,"겨울",10.8,10.7,"대구광역시",26.33
5893,"습윤",581.9,"겨울",10.9,12,"대구광역시",26.29
5894,"습윤",575.6,"겨울",10.9,-1.6,"대구광역시",26.19
5895,"습윤",575.6,"겨울",11,-0.2,"대구광역시",26.18
5896,"습윤",575.5,"겨울",11.1,6.1,"대구광역시",26.08
5897,"습윤",575.5,"겨울",11.1,8.3,"대구광역시",26.04
5898,"습윤",487,"겨울",11.2,4.9,"대구광역시",25.94
5899,"습윤",487,"겨울",11.2,8.1,"대구광역시",25.89
5900,"습윤",516.2,"봄",11.3,8.3,"대구광역시",27.21
5901,"습윤",516.2,"봄",11.3,6.1,"대구광역시",27.47
5902,"습윤",494.1,"봄",11.4,9.4,"대구광역시",27.73
5903,"습윤",490.6,"봄",11.5,7.7,"대구광역시",27.75
5904,"습윤",461.1,"봄",11.5,5.9,"대구광역시",27.73
5905,"습윤",449.6,"봄",11.6,5.4,"대구광역시",27.73
5906,"습윤",445.6,"봄",11.7,8.3,"대구광역시",27.67
5907,"습윤",448.6,"봄",11.7,9.1,"대구광역시",27.65
5908,"습윤",454.1,"봄",11.8,6.4,"대구광역시",27.65
5909,"습윤",454.1,"봄",11.8,8.3,"대구광역시",27.65
5910,"습윤",445.1,"봄",11.9,6.5,"대구광역시",27.63
5911,"습윤",445.1,"봄",12,6.4,"대구광역시",27.61
5912,"습윤",445.1,"봄",12,10.5,"대구광역시",27.57
5913,"습윤",445.1,"봄",12.1,10.8,"대구광역시",27.49
5914,"습윤",445.1,"봄",12.2,15,"대구광역시",27.43
5915,"습윤",396.6,"봄",12.2,14.1,"대구광역시",27.39
5916,"습윤",324.1,"봄",12.3,11.5,"대구광역시",27.35
5917,"습윤",324.1,"봄",12.3,13.1,"대구광역시",27.25
5918,"습윤",327.6,"봄",12.4,13.2,"대구광역시",27.21
5919,"습윤",333.4,"봄",12.4,8.2,"대구광역시",27.15
5920,"습윤",333.1,"봄",12.5,11.5,"대구광역시",27.05
5921,"습윤",333.1,"봄",12.6,12.8,"대구광역시",27.01
5922,"정상",332.9,"봄",12.6,12.6,"대구광역시",26.91
5923,"정상",228.4,"봄",12.7,13.5,"대구광역시",26.85
5924,"정상",188.9,"봄",12.7,10.8,"대구광역시",26.79
5925,"정상",188.9,"봄",12.8,9.3,"대구광역시",26.76
5926,"정상",188.9,"봄",12.8,15.3,"대구광역시",26.62
5927,"정상",181.4,"봄",12.9,12.2,"대구광역시",26.58
5928,"정상",181.4,"봄",12.9,11,"대구광역시",26.46
5929,"정상",181.5,"봄",13,10.6,"대구광역시",26.43
5930,"정상",182.5,"봄",13,9.2,"대구광역시",26.37
5931,"정상",182.5,"봄",13.1,14.6,"대구광역시",26.25
5932,"정상",182.5,"봄",13.1,14.5,"대구광역시",26.19
5933,"정상",182,"봄",13.2,12.8,"대구광역시",26.12
5934,"정상",193.8,"봄",13.2,14,"대구광역시",26.06
5935,"정상",210.3,"봄",13.3,11.1,"대구광역시",26.02
5936,"정상",210.3,"봄",13.3,13.6,"대구광역시",26.06
5937,"정상",210.3,"봄",13.4,8.5,"대구광역시",26.04
5938,"정상",210.3,"봄",13.4,9.9,"대구광역시",26.02
5939,"정상",210.3,"봄",13.4,11.8,"대구광역시",25.98
5940,"정상",210.3,"봄",13.5,13.6,"대구광역시",25.93
5941,"정상",210.3,"봄",13.5,12.9,"대구광역시",25.87
5942,"정상",210.3,"봄",13.6,15.2,"대구광역시",25.81
5943,"정상",210.3,"봄",13.6,18.9,"대구광역시",25.73
5944,"정상",210.3,"봄",13.7,22.7,"대구광역시",25.68
5945,"정상",210.3,"봄",13.7,22.7,"대구광역시",25.64
5946,"정상",215.8,"봄",13.8,21.5,"대구광역시",25.54
5947,"정상",218.3,"봄",13.8,16.8,"대구광역시",25.49
5948,"정상",218.3,"봄",13.8,17.5,"대구광역시",25.43
5949,"정상",219.8,"봄",13.9,17.6,"대구광역시",25.32
5950,"정상",236.3,"봄",13.9,17,"대구광역시",25.33
5951,"정상",236.3,"봄",13.9,18.9,"대구광역시",25.32
5952,"정상",229,"봄",14,20.2,"대구광역시",25.22
5953,"정상",229,"봄",14,18.6,"대구광역시",25.18
5954,"정상",229,"봄",14,19.9,"대구광역시",25.15
5955,"정상",234.1,"봄",14.1,19.3,"대구광역시",25.09
5956,"정상",234.1,"봄",14.1,22,"대구광역시",25.03
5957,"정상",233.1,"봄",14.2,15.5,"대구광역시",24.96
5958,"정상",233.1,"봄",14.2,15.6,"대구광역시",24.96
5959,"정상",233.1,"봄",14.2,16.2,"대구광역시",24.92
5960,"정상",233.1,"봄",14.3,20.1,"대구광역시",24.83
5961,"정상",233.1,"봄",14.3,21.6,"대구광역시",24.77
5962,"정상",233.1,"봄",14.3,21.4,"대구광역시",24.73
5963,"정상",233.1,"봄",14.3,21.4,"대구광역시",24.6
5964,"정상",233.1,"봄",14.4,21,"대구광역시",24.54
5965,"정상",233.1,"봄",14.4,21.1,"대구광역시",24.49
5966,"정상",233.1,"여름",14.4,22.3,"대구광역시",24.36
5967,"정상",233.1,"여름",14.5,23.6,"대구광역시",24.28
5968,"정상",212.1,"여름",14.5,22.5,"대구광역시",24.21
5969,"정상",212.1,"여름",14.5,24.1,"대구광역시",24.14
5970,"정상",212.1,"여름",14.5,25.9,"대구광역시",23.97
5971,"정상",212.1,"여름",14.5,21.2,"대구광역시",23.88
5972,"정상",212.1,"여름",14.5,23.5,"대구광역시",23.78
5973,"정상",212.1,"여름",14.5,28.7,"대구광역시",23.58
5974,"정상",212.2,"여름",14.6,28.1,"대구광역시",23.49
5975,"정상",241.2,"여름",14.6,25.5,"대구광역시",23.47
5976,"정상",292.2,"여름",14.6,25.6,"대구광역시",23.42
5977,"정상",338.7,"여름",14.6,25.5,"대구광역시",24.36
5978,"정상",338.7,"여름",14.6,25.9,"대구광역시",24.64
5979,"정상",338.7,"여름",14.6,24.8,"대구광역시",24.68
5980,"정상",345.9,"여름",14.6,19.2,"대구광역시",24.6
5981,"정상",346.3,"여름",14.6,22,"대구광역시",24.54
5982,"정상",346.3,"여름",14.6,23.2,"대구광역시",24.47
5983,"정상",346.3,"여름",14.6,25.3,"대구광역시",24.3
5984,"정상",346.3,"여름",14.6,26.3,"대구광역시",24.21
5985,"정상",348.6,"여름",14.6,22.2,"대구광역시",24.14
5986,"정상",349.3,"여름",14.6,23.8,"대구광역시",24.06
5987,"정상",346.8,"여름",14.6,26.1,"대구광역시",23.9
5988,"정상",346.8,"여름",14.6,26.1,"대구광역시",23.8
5989,"정상",389,"여름",14.6,22.1,"대구광역시",23.82
5990,"정상",391.3,"여름",14.6,22.2,"대구광역시",24.27
5991,"정상",391.3,"여름",14.6,23.6,"대구광역시",24.28
5992,"정상",397.2,"여름",14.5,20.7,"대구광역시",24.25
5993,"정상",397.2,"여름",14.5,23.7,"대구광역시",24.1
5994,"정상",397.2,"여름",14.5,24.1,"대구광역시",24.01
5995,"정상",385.2,"여름",14.5,26.5,"대구광역시",23.91
5996,"정상",357.9,"여름",14.5,24.4,"대구광역시",23.69
5997,"정상",384.1,"여름",14.4,25.5,"대구광역시",23.62
5998,"정상",466.4,"여름",14.4,19.2,"대구광역시",26.95
5999,"정상",467.2,"여름",14.4,19.6,"대구광역시",27.75
6000,"정상",469.6,"여름",14.3,22.7,"대구광역시",28.21
6001,"정상",469.6,"여름",14.3,22.4,"대구광역시",28.21
6002,"정상",470.5,"여름",14.3,29.1,"대구광역시",28.07
6003,"정상",581.6,"여름",14.2,21.7,"대구광역시",29.84
6004,"정상",585.6,"여름",14.2,21.3,"대구광역시",32.89
6005,"정상",599.3,"여름",14.1,25,"대구광역시",38.33
6006,"정상",616.1,"여름",14.1,22.6,"대구광역시",38.82
6007,"정상",650.6,"여름",14,23.1,"대구광역시",42.32
6008,"정상",651,"여름",14,26.1,"대구광역시",43.18
6009,"정상",651.1,"여름",13.9,28.6,"대구광역시",43.43
6010,"정상",651.1,"여름",13.8,28.9,"대구광역시",43.31
6011,"정상",661,"여름",13.8,28.5,"대구광역시",42.74
6012,"습윤",913.9,"여름",13.7,23.7,"대구광역시",43.53
6013,"습윤",914.4,"여름",13.7,28.3,"대구광역시",41.47
6014,"습윤",937.3,"여름",13.6,28.7,"대구광역시",39.07
6015,"습윤",931.3,"여름",13.6,30.3,"대구광역시",38.28
6016,"습윤",931.3,"여름",13.5,30.4,"대구광역시",38.26
6017,"습윤",927.3,"여름",13.5,29.6,"대구광역시",38.17
6018,"습윤",927.3,"여름",13.4,29.6,"대구광역시",37.84
6019,"습윤",927.3,"여름",13.3,26.9,"대구광역시",37.59
6546,"습윤",429.7,"봄",13.3,12.1,"울산광역시",5.61
6547,"습윤",429.7,"봄",13.3,12.1,"울산광역시",1.46
6548,"습윤",429.7,"봄",13.3,12.1,"울산광역시",23.83
6549,"습윤",429.5,"봄",13.4,9.9,"울산광역시",5.47
6550,"습윤",429.5,"봄",13.4,9.9,"울산광역시",10.35
6551,"습윤",429.5,"봄",13.4,9.9,"울산광역시",23.66
6552,"습윤",429.5,"봄",13.4,9.9,"울산광역시",1.46
6553,"습윤",418.9,"봄",13.5,12.5,"울산광역시",10.33
6554,"습윤",418.9,"봄",13.5,12.5,"울산광역시",23.32
6555,"습윤",418.9,"봄",13.5,12.5,"울산광역시",5.12
6556,"습윤",418.9,"봄",13.5,12.5,"울산광역시",1.46
6557,"습윤",418.9,"봄",13.5,12.7,"울산광역시",23.2
6558,"습윤",418.9,"봄",13.5,12.7,"울산광역시",10.31
6559,"습윤",418.9,"봄",13.5,12.7,"울산광역시",1.44
6560,"습윤",418.9,"봄",13.5,12.7,"울산광역시",4.99
6561,"정상",418.9,"봄",13.6,13.8,"울산광역시",23.08
6562,"정상",418.9,"봄",13.6,13.8,"울산광역시",4.88
6563,"정상",418.9,"봄",13.6,13.8,"울산광역시",1.42
6564,"정상",418.9,"봄",13.6,13.8,"울산광역시",10.28
6565,"정상",418.9,"봄",13.6,21.9,"울산광역시",22.71
6566,"정상",418.9,"봄",13.6,21.9,"울산광역시",4.82
6567,"정상",418.9,"봄",13.6,21.9,"울산광역시",1.4
6568,"정상",418.9,"봄",13.6,21.9,"울산광역시",10.18
6569,"정상",418.9,"봄",13.7,21.6,"울산광역시",22.59
6570,"정상",418.9,"봄",13.7,21.6,"울산광역시",4.81
6571,"정상",418.9,"봄",13.7,21.6,"울산광역시",10.13
6572,"정상",418.9,"봄",13.7,21.6,"울산광역시",1.4
6573,"정상",426.1,"봄",13.7,16.8,"울산광역시",10.13
6574,"정상",426.1,"봄",13.7,16.8,"울산광역시",1.41
