"일시","지점명","수위"
20180301,"김제",31
20180304,"김제",36
20180308,"김제",57
20180312,"김제",60
20180430,"김제",67
20180512,"김제",76
20180602,"김제",62
20180703,"김제",60
20180721,"김제",51
20180819,"김제",28
20180820,"김제",26
20180913,"김제",56
20181019,"김제",71
20181124,"김제",61
20181206,"김제",60
20181226,"김제",52
20181227,"김제",51
20181228,"김제",50
20190103,"김제",51
20190116,"김제",46
20190211,"김제",42
20190306,"김제",31
20190530,"김제",49
20180128,"무주",28
20180414,"무주",64
20180419,"무주",56
20180430,"무주",60
20190425,"무주",62
20190510,"무주",62
20190604,"무주",60
20190819,"무주",53
20190824,"무주",64
20191028,"무주",68
20191117,"무주",75
20191126,"무주",73
20191212,"무주",330
20200127,"무주",330
20200301,"무주",330
20200303,"무주",330
20200406,"무주",331
20200518,"무주",330
20200802,"무주",332
20180719,"무주",72
20180811,"무주",45
20180824,"무주",56
20181019,"무주",63
20181102,"무주",73
20181118,"무주",70
20181125,"무주",68
20190221,"무주",40
20200927,"무주",331
20201006,"무주",331
20210109,"무주",330
20210223,"무주",209
20210402,"무주",330
20210417,"무주",329
20210425,"무주",330
20210518,"무주",330
20210615,"무주",330
20210719,"무주",330
20211205,"무주",330
20211228,"무주",330
20220203,"무주",330
20220220,"무주",330
20220513,"무주",330
20220529,"무주",329
20220923,"무주",330
20221021,"무주",330
20221128,"무주",330
20200114,"고창",23
20200217,"고창",23
20210910,"고창",23
20180618,"고창",26
20180630,"고창",30
20180715,"고창",25
20180718,"고창",24
20180913,"고창",28
20181014,"고창",33
20181017,"고창",33
20181024,"고창",32
20181204,"고창",24
20190101,"고창",25
20190112,"고창",21
20190122,"고창",17
20190129,"고창",16
20190227,"고창",21
20200218,"군산",11
20200308,"군산",11
20200325,"군산",11
20200528,"군산",11
20200613,"군산",11
20200615,"군산",11
20200616,"군산",11
20200709,"군산",12
20200727,"군산",13
20201018,"군산",12
20190301,"고창",24
20190315,"고창",31
20190330,"고창",36
20190331,"고창",36
20190624,"고창",26
20190625,"고창",25
20190810,"고창",21
20190825,"고창",27
20190923,"고창",44
20191124,"고창",40
20201119,"군산",12
20201201,"군산",11
20201222,"군산",11
20210420,"군산",12
20210527,"군산",11
20191126,"고창",39
20200105,"고창",23
20200109,"고창",23
20210720,"군산",12
20210802,"군산",11
20211208,"군산",12
20211226,"군산",11
20220225,"군산",11
20220304,"군산",11
20220319,"군산",11
20220327,"군산",11
20220415,"군산",11
20220427,"군산",11
20220610,"군산",11
20220616,"군산",11
20220620,"군산",11
20220711,"군산",11
20220827,"군산",12
20180510,"군산",54
20180530,"군산",49
20180609,"군산",43
20180620,"군산",38
20180707,"군산",43
20211222,"장흥",20
20211228,"장흥",20
20220414,"장흥",20
20220604,"장흥",20
20220625,"장흥",20
20220702,"장흥",20
20220714,"장흥",20
20181121,"해남",52
20190101,"해남",33
20190107,"해남",22
20190202,"해남",41
20190209,"해남",40
20190223,"해남",43
20190302,"해남",48
20220924,"장흥",20
20221015,"장흥",20
20221110,"장흥",20
20221206,"장흥",20
20190630,"해남",81
20190710,"해남",16
20190717,"해남",15
20190807,"해남",19
20190830,"해남",22
20190918,"해남",54
20191016,"해남",48
20191017,"해남",49
20191114,"해남",60
20200106,"해남",11
20200118,"해남",11
20200204,"해남",11
20200315,"해남",11
20200325,"해남",11
20200516,"해남",12
20200628,"해남",11
20200713,"해남",11
20200817,"해남",11
20200929,"해남",11
20201020,"해남",11
20201127,"해남",11
20201130,"해남",11
20201230,"해남",11
20210105,"해남",11
20210113,"해남",11
20210220,"해남",11
20210405,"해남",11
20210407,"해남",11
20210420,"해남",11
20210907,"해남",11
20210925,"해남",11
20211023,"해남",11
20211130,"해남",11
20220109,"해남",11
20220312,"해남",11
20220321,"해남",11
20220705,"해남",11
20220727,"해남",11
20220802,"해남",11
20220911,"해남",11
20220912,"해남",11
20221026,"해남",11
20221111,"해남",11
20221116,"해남",11
20221214,"해남",11
20180117,"화순",53
20180207,"화순",55
20180225,"화순",53
20180501,"화순",74
20180510,"화순",76
20180524,"화순",72
20180609,"화순",59
20180717,"화순",39
20180818,"화순",28
20180921,"화순",53
20181103,"화순",86
20181114,"화순",86
20181115,"화순",86
20190211,"화순",70
20190216,"화순",69
20190304,"화순",74
20190426,"화순",59
20190504,"화순",73
20190626,"화순",64
20191008,"화순",83
20191104,"화순",87
20191203,"화순",152
20200120,"화순",152
20200331,"화순",152
20200405,"화순",152
20200417,"화순",152
20200501,"화순",152
20200608,"화순",152
20200905,"화순",153
20201022,"화순",152
20201117,"화순",152
20201208,"화순",152
20210109,"화순",182
20210113,"화순",152
20210220,"화순",182
20210327,"화순",152
20210406,"화순",152
20210424,"화순",152
20210504,"화순",152
20210707,"화순",153
20210713,"화순",152
20210729,"화순",152
20210908,"화순",152
20211105,"화순",152
20211120,"화순",152
20220117,"화순",152
20220123,"화순",152
20220128,"화순",152
20220207,"화순",152
20220209,"화순",152
20220418,"화순",152
20220528,"화순",152
20220615,"화순",152
20220625,"화순",152
20220907,"화순",153
20220923,"화순",152
20221002,"화순",152
20180612,"진도",33
20180901,"진도",33
20181022,"진도",44
20181029,"진도",37
20181115,"진도",44
20190130,"진도",37
20190205,"진도",36
20190206,"진도",35
20180111,"장흥",80
20180113,"장흥",80
20180217,"장흥",77
20180220,"장흥",77
20180307,"장흥",70
20180310,"장흥",73
20190412,"진도",19
20190522,"진도",3
20190619,"진도",22
20190626,"진도",27
20190718,"진도",31
20190819,"진도",35
20190825,"진도",33
20190915,"진도",41
20190917,"진도",39
20191016,"진도",58
20191027,"진도",35
20191028,"진도",34
20180418,"장흥",63
20180424,"장흥",68
20180611,"장흥",60
20180901,"장흥",64
20180908,"장흥",58
20180927,"장흥",52
20180929,"장흥",50
20181016,"장흥",71
20181019,"장흥",68
20181209,"장흥",83
20191226,"진도",5
20200327,"진도",5
20200508,"진도",6
20200529,"진도",6
20200803,"진도",6
20190105,"장흥",72
20190111,"장흥",49
20190118,"장흥",45
20190130,"장흥",41
20190212,"장흥",41
20190216,"장흥",42
20190507,"장흥",66
20190601,"장흥",67
20190629,"장흥",70
20190725,"장흥",71
20200828,"진도",6
20200916,"진도",6
20201118,"진도",5
20201214,"진도",5
20201224,"진도",5
20210123,"진도",5
20210323,"진도",6
20191004,"장흥",95
20191009,"장흥",82
20191022,"장흥",55
20200328,"장흥",20
20200409,"장흥",20
20200508,"장흥",20
20200601,"장흥",20
20200604,"장흥",20
20210605,"진도",6
20210710,"진도",6
20210729,"진도",6
20210802,"진도",6
20210819,"진도",6
20210907,"진도",6
20210916,"진도",6
20200612,"장흥",20
20200629,"장흥",20
20200806,"장흥",21
20200810,"장흥",21
20200917,"장흥",21
20200925,"장흥",21
20200927,"장흥",20
20201021,"장흥",20
20210210,"장흥",20
20210218,"장흥",20
20210314,"장흥",20
20210318,"장흥",20
20220321,"진도",5
20220810,"진도",5
20220826,"진도",6
20220925,"진도",6
20221026,"진도",5
20210412,"장흥",20
20210415,"장흥",20
20210419,"장흥",20
20210925,"장흥",20
20211013,"장흥",20
20211130,"장흥",20
20211208,"장흥",20
20180116,"해남",36
20180129,"해남",29
20180214,"해남",42
20180306,"해남",53
20180308,"해남",64
20180405,"해남",76
20180707,"해남",20
20180708,"해남",18
20221118,"안산",45
20221217,"안산",45
20221223,"안산",44
20180127,"서울",1
20180307,"서울",1
20180503,"서울",7
20180523,"서울",33
20180621,"서울",14
20180624,"서울",13
20180625,"서울",14
20180706,"서울",20
20180707,"서울",19
20180721,"서울",16
20180801,"서울",15
20190224,"세종",32
20190307,"세종",32
20190327,"세종",30
20190408,"세종",16
20180517,"세종",43
20180627,"세종",39
20180907,"세종",55
20211013,"세종",20
20211208,"세종",20
20220124,"세종",20
20220221,"세종",20
20180812,"서울",14
20181002,"서울",24
20181009,"서울",37
20181025,"서울",21
20190122,"서울",17
20190210,"서울",18
20190915,"세종",31
20191105,"세종",45
20191118,"세종",45
20181122,"세종",51
20181129,"세종",47
20220417,"세종",20
20220426,"세종",20
20220516,"세종",19
20220609,"세종",20
20220620,"세종",20
20220821,"세종",21
20220904,"세종",20
20220907,"세종",21
20221013,"세종",20
20221223,"세종",20
20221225,"세종",20
20180109,"의령",59
20180204,"의령",59
20180413,"의령",69
20180506,"의령",58
20180605,"의령",50
20180906,"의령",51
20180921,"의령",43
20181018,"의령",56
20181104,"의령",40
20181119,"의령",57
20181224,"의령",62
20181231,"의령",57
20190103,"의령",62
20190125,"의령",58
20190406,"의령",62
20190429,"의령",69
20190508,"의령",56
20190521,"의령",57
20190525,"의령",55
20190530,"의령",57
20190620,"의령",51
20190628,"의령",57
20190720,"의령",33
20190806,"의령",42
20190809,"의령",45
20191208,"의령",4
20200201,"의령",7
20200225,"의령",7
20200502,"의령",7
20200726,"의령",11
20200914,"의령",9
20201007,"의령",7
20201118,"의령",6
20210110,"의령",6
20210117,"의령",6
20210516,"의령",6
20210629,"의령",6
20210706,"의령",6
20210804,"의령",7
20210819,"의령",6
20210917,"의령",7
20211021,"의령",6
20220119,"의령",6
20220206,"의령",6
20220222,"의령",6
20220425,"의령",7
20220501,"의령",7
20220513,"의령",7
20220514,"의령",7
20220802,"의령",7
20220810,"의령",7
20221125,"의령",7
20221214,"의령",7
20221217,"의령",6
20221231,"의령",6
20200903,"의령",11
20180217,"진주",78
20180224,"진주",85
20180305,"진주",92
20180312,"진주",100
20180316,"진주",100
20180428,"진주",95
20180512,"진주",92
20180609,"진주",67
20180630,"진주",95
20180710,"진주",96
20180824,"진주",87
20180906,"진주",100
20180914,"진주",100
20181025,"진주",100
20181124,"진주",90
20190106,"진주",92
20190128,"진주",85
20190217,"진주",89
20190315,"진주",88
20190409,"진주",58
20190410,"진주",59
20190530,"진주",83
20190627,"진주",91
20190906,"진주",97
20190923,"진주",100
20191111,"진주",91
20191120,"진주",87
20191125,"진주",86
20191227,"진주",28
20200215,"진주",28
20200511,"진주",27
20200602,"진주",26
20200731,"진주",28
20200809,"진주",28
20200831,"진주",28
20200925,"진주",28
20201007,"진주",28
20201026,"진주",28
20201030,"진주",28
20201122,"진주",28
20201128,"진주",28
20210107,"진주",28
20210120,"진주",28
20210403,"진주",28
20210407,"진주",28
20210428,"진주",26
20210610,"진주",26
20210616,"진주",28
20210622,"진주",28
20210720,"진주",28
20210819,"진주",26
20211016,"진주",29
20220104,"진주",28
20220121,"진주",28
20220321,"진주",28
20220518,"진주",28
20220608,"진주",26
20220618,"진주",26
20220801,"진주",28
20220807,"진주",28
20221027,"진주",29
20221211,"진주",28
20221231,"진주",28
20180219,"창녕",36
20180318,"창녕",71
20180516,"창녕",81
20180808,"창녕",70
20180813,"창녕",79
20180917,"창녕",85
20180922,"창녕",85
20200705,"창녕",34
20200710,"창녕",36
20200713,"창녕",36
20200720,"창녕",36
20200809,"창녕",37
20200921,"창녕",36
20201008,"창녕",36
20201016,"창녕",36
20201017,"창녕",35
20201127,"창녕",35
20201207,"창녕",35
20181113,"창녕",54
20181125,"창녕",52
20181211,"창녕",39
20181220,"창녕",40
20181223,"창녕",40
20181231,"창녕",39
20190102,"창녕",39
20190325,"창녕",68
20190330,"창녕",67
20190601,"창녕",92
20190605,"창녕",92
20190615,"창녕",92
20190622,"창녕",80
20190719,"창녕",88
20190818,"창녕",72
20191116,"창녕",54
20200113,"창녕",36
20200212,"창녕",36
20200310,"창녕",36
20201227,"창녕",35
20210102,"창녕",35
20210323,"창녕",35
20210328,"창녕",35
20210503,"창녕",35
20210506,"창녕",35
20210702,"창녕",34
20210704,"창녕",35
20210719,"창녕",35
20210804,"창녕",35
20210805,"창녕",34
20220925,"안동",125
20221022,"안동",125
20221108,"안동",125
20221210,"안동",125
20221221,"안동",125
20180122,"안산",25
20180517,"안산",32
20190513,"서울",1
20190531,"서울",1
20190614,"서울",1
20190621,"서울",10
20190623,"서울",9
20190628,"서울",10
20190916,"서울",20
20190918,"서울",18
20191026,"서울",24
20200101,"서울",16
20200107,"서울",16
20200109,"서울",17
20200129,"세종",20
20200203,"세종",20
20200223,"세종",20
20200302,"세종",20
20200410,"세종",20
20200513,"세종",20
20200531,"세종",20
20180805,"안산",12
20180814,"안산",9
20180927,"안산",11
20181017,"안산",24
20181211,"안산",37
20181213,"안산",36
20190120,"안산",27
20190124,"안산",24
20190213,"안산",14
20190214,"안산",13
20200202,"서울",16
20200410,"서울",16
20200415,"서울",16
20200809,"서울",17
20200819,"서울",17
20200828,"서울",17
20201003,"서울",17
20200616,"세종",20
20200623,"세종",20
20200705,"세종",20
20200805,"세종",21
20200829,"세종",21
20201122,"세종",20
20190314,"안산",22
20190607,"안산",17
20190929,"안산",13
20201024,"서울",16
20201219,"서울",16
20210209,"서울",16
20210225,"서울",16
20210302,"서울",17
20210424,"서울",16
20210501,"서울",16
20210512,"서울",16
20210520,"서울",17
20210628,"서울",16
20201214,"세종",20
20201219,"세종",20
20210110,"세종",20
20210114,"세종",20
20210217,"세종",20
20210227,"세종",20
20210302,"세종",20
20210322,"세종",20
20210402,"세종",20
20210429,"세종",20
20210531,"세종",20
20210605,"세종",20
20191209,"안산",45
20200101,"안산",44
20200217,"안산",44
20200416,"안산",44
20200428,"안산",44
20200617,"안산",44
20200719,"안산",45
20210906,"서울",16
20210910,"서울",17
20210912,"서울",16
20211201,"서울",16
20220103,"서울",16
20220126,"서울",16
20220310,"서울",16
20220402,"서울",16
20210627,"세종",20
20210629,"세종",20
20210727,"세종",20
20210804,"세종",20
20210817,"세종",20
20210914,"세종",20
20210915,"세종",20
20201014,"안산",45
20201015,"안산",45
20201106,"안산",45
20201117,"안산",45
20201209,"안산",45
20210108,"안산",45
20210117,"안산",45
20210121,"안산",45
20210327,"안산",45
20210409,"안산",45
20220527,"서울",16
20220606,"서울",16
20220628,"서울",16
20220702,"서울",17
20220703,"서울",17
20220706,"서울",17
20220813,"서울",17
20221002,"서울",16
20221010,"서울",17
20221018,"서울",16
20221108,"서울",16
20210521,"안산",45
20210615,"안산",45
20211001,"안산",45
20211104,"안산",45
20211124,"안산",45
20220119,"안산",45
20220130,"안산",45
20180108,"세종",46
20220319,"안산",45
20220411,"안산",45
20220521,"안산",44
20220723,"안산",46
20220816,"안산",47
20220820,"안산",46
20221103,"안산",45
20180911,"문경",56
20181010,"문경",69
20181013,"문경",66
20181019,"문경",63
20181117,"문경",69
20181215,"문경",59
20181223,"문경",58
20181228,"문경",55
20200114,"문경",144
20200520,"문경",145
20200623,"문경",144
20200712,"문경",144
20200725,"문경",146
20200808,"문경",146
20200905,"문경",146
20210709,"봉화",254
20210728,"봉화",254
20210823,"봉화",254
20210824,"봉화",254
20210909,"봉화",254
20210928,"봉화",254
20211211,"봉화",254
20211214,"봉화",254
20220125,"봉화",254
20220129,"봉화",254
20220203,"봉화",254
20220215,"봉화",254
20190227,"문경",48
20190503,"문경",59
20190723,"문경",46
20190907,"문경",50
20191003,"문경",70
20191020,"문경",62
20191025,"문경",59
20201113,"문경",144
20201117,"문경",144
20201122,"문경",144
20201203,"문경",144
20210204,"문경",143
20210317,"문경",144
20210501,"문경",144
20220308,"봉화",254
20220326,"봉화",254
20220414,"봉화",254
20220423,"봉화",254
20220511,"봉화",254
20220529,"봉화",254
20220701,"봉화",254
20220710,"봉화",254
20220819,"봉화",254
20220830,"봉화",254
20221210,"봉화",254
20180102,"봉화",52
20180125,"봉화",54
20180203,"봉화",50
20180224,"봉화",46
20180330,"봉화",76
20180823,"봉화",26
20180910,"봉화",46
20181018,"봉화",67
20181111,"봉화",67
20181119,"봉화",67
20190325,"봉화",65
20190516,"봉화",56
20190517,"봉화",56
20190817,"봉화",35
20190825,"봉화",30
20190917,"봉화",36
20190919,"봉화",35
20200112,"봉화",254
20200322,"봉화",254
20200330,"봉화",254
20200420,"봉화",254
20200426,"봉화",254
20200428,"봉화",254
20200517,"봉화",254
20200921,"봉화",254
20200927,"봉화",254
20201002,"봉화",254
20201017,"봉화",254
20201028,"봉화",253
20201115,"봉화",254
20201204,"봉화",254
20201212,"봉화",254
20210130,"봉화",254
20210225,"봉화",253
20210304,"봉화",254
20210408,"봉화",254
20210418,"봉화",254
20210419,"봉화",254
20210428,"봉화",254
20180214,"상주",41
20180428,"상주",55
20180506,"상주",58
20180512,"상주",56
20180520,"상주",47
20180614,"상주",37
20180618,"상주",37
20180624,"상주",36
20180711,"상주",39
20180712,"상주",38
20180804,"상주",15
20180826,"상주",54
20180903,"상주",50
20180918,"상주",41
20181005,"상주",62
20181026,"상주",40
20181125,"상주",33
20181223,"상주",30
20190215,"상주",45
20190302,"상주",39
20190525,"상주",33
20190815,"상주",26
20190920,"상주",37
20191001,"상주",41
20191101,"상주",34
20191122,"상주",27
20191225,"상주",65
20200110,"상주",65
20200206,"상주",65
20200306,"상주",65
20200412,"상주",65
20200420,"상주",66
20200510,"상주",65
20200515,"상주",65
20200517,"상주",65
20200617,"상주",66
20200624,"상주",66
20200730,"상주",66
20200731,"상주",66
20201106,"상주",65
20201109,"상주",65
20201114,"상주",65
20201214,"상주",65
20210110,"상주",65
20210207,"상주",65
20210312,"상주",66
20210501,"상주",65
20210525,"상주",66
20210601,"상주",66
20210622,"상주",66
20210703,"상주",65
20220505,"상주",65
20220612,"상주",65
20220614,"상주",65
20220620,"상주",65
20220625,"상주",66
20220722,"상주",66
20220729,"상주",66
20220731,"상주",66
20220917,"상주",66
20221009,"상주",66
20221120,"상주",65
20211001,"상주",66
20211123,"상주",66
20211203,"상주",66
20220118,"상주",65
20220123,"상주",65
20220201,"상주",65
20220218,"상주",65
20220502,"상주",65
20180224,"안동",45
20180325,"안동",85
20180508,"안동",57
20180525,"안동",56
20180824,"안동",21
20181118,"안동",59
20181227,"안동",57
20190122,"안동",64
20190123,"안동",64
20190302,"안동",42
20190305,"안동",43
20190318,"안동",43
20190721,"안동",29
20190723,"안동",38
20190725,"안동",39
20190810,"안동",35
20190820,"안동",31
20190924,"안동",43
20191017,"안동",81
20191025,"안동",62
20191103,"안동",69
20200115,"안동",125
20200217,"안동",125
20200513,"안동",125
20200519,"안동",125
20200621,"안동",125
20200701,"안동",125
20200705,"안동",125
20200812,"안동",127
20200921,"안동",126
20201126,"안동",125
20210102,"안동",125
20210109,"안동",125
20210223,"안동",125
20210309,"안동",125
20220101,"안동",125
20220111,"안동",125
20220115,"안동",125
20220123,"안동",125
20220324,"안동",125
20220408,"안동",125
20220809,"안동",125
20210626,"안동",125
20210629,"안동",125
20210703,"안동",125
20210708,"안동",126
20210921,"안동",126
20191221,"문경",144
20210615,"문경",144
20210918,"문경",145
20211003,"문경",145
20211004,"문경",145
20211005,"문경",145
20211119,"문경",144
20211218,"문경",144
20211230,"문경",144
20220125,"문경",144
20220204,"문경",143
20220310,"문경",143
20220509,"문경",144
20220724,"문경",145
20220924,"문경",145
20220928,"문경",145
20221015,"문경",144
20221202,"문경",144
20221204,"문경",144
20221217,"문경",144
20180109,"문경",46
20180126,"문경",43
20180209,"문경",41
20180225,"문경",37
20180226,"문경",37
20180331,"문경",68
20180511,"문경",76
20190222,"대구",62
20190225,"대구",61
20190306,"대구",49
20190331,"대구",52
20190407,"대구",49
20190519,"대구",37
20190613,"대구",35
20190715,"대구",20
20190803,"대구",28
20190816,"대구",24
20191001,"대구",36
20191005,"대구",100
20191022,"대구",41
20191025,"대구",38
20210629,"제주",80
20210802,"제주",100
20210902,"제주",76
20211120,"제주",82
20211215,"제주",73
20211227,"제주",80
20220215,"제주",78
20190306,"양주",55
20190413,"양주",65
20190414,"양주",65
20191114,"대구",56
20191222,"대구",161
20200714,"대구",163
20220318,"제주",76
20220412,"제주",76
20220627,"제주",75
20220808,"제주",76
20220930,"제주",79
20221022,"제주",77
20221112,"제주",76
20221122,"제주",75
20191107,"양주",42
20191124,"양주",41
20191129,"양주",39
20200106,"양주",89
20200120,"양주",90
20200209,"양주",90
20200310,"양주",90
20200313,"양주",90
20200518,"양주",90
20200728,"양주",90
20200807,"양주",91
20200808,"양주",91
20200827,"양주",90
20200926,"양주",90
20201130,"양주",90
20201213,"양주",90
20201214,"양주",90
20201225,"양주",90
20210209,"양주",89
20210302,"양주",90
20210303,"양주",90
20210311,"양주",90
20210510,"양주",90
20210606,"양주",90
20210609,"양주",90
20210610,"양주",90
20210703,"양주",90
20210912,"양주",90
20210922,"양주",90
20211016,"양주",90
20211021,"양주",90
20211024,"양주",90
20211029,"양주",90
20211111,"양주",90
20211123,"양주",90
20220115,"양주",90
20220127,"양주",89
20220616,"양주",90
20220914,"양주",90
20221120,"양주",90
20221125,"양주",90
20180314,"청도",44
20180602,"청도",18
20180708,"청도",28
20180711,"청도",24
20180827,"청도",60
20180908,"청도",25
20181114,"청도",27
20181213,"청도",24
20190405,"청도",28
20190430,"청도",44
20190725,"청도",36
20190822,"청도",33
20190904,"청도",34
20191103,"청도",54
20200113,"청도",58
20200326,"청도",58
20200410,"청도",58
20200507,"청도",58
20200525,"청도",58
20200703,"청도",58
20200828,"청도",58
20200915,"청도",58
20200916,"청도",58
20200921,"청도",58
20210105,"청도",57
20210125,"청도",57
20210505,"청도",58
20210524,"청도",58
20210603,"청도",58
20210606,"청도",58
20210701,"청도",57
20210720,"청도",58
20210820,"청도",58
20210908,"청도",58
20210915,"청도",58
20211108,"청도",57
20211207,"청도",58
20211208,"청도",58
20211224,"청도",57
20220123,"청도",57
20220322,"청도",57
20220329,"청도",58
20220410,"청도",57
20220626,"청도",58
20220726,"청도",58
20220813,"청도",58
20220914,"청도",58
20220915,"청도",58
20220930,"청도",58
20221017,"청도",58
20221101,"청도",58
20221103,"청도",58
20180912,"청송",38
20181012,"청송",44
20181215,"청송",47
20190120,"청송",38
20190209,"청송",32
20190228,"청송",34
20190402,"청송",32
20190411,"청송",40
20190416,"청송",47
20190428,"청송",36
20190508,"청송",38
20190519,"청송",35
20190531,"청송",32
20190611,"청송",32
20190716,"청송",32
20190929,"청송",39
20191006,"청송",61
20191106,"청송",42
20191116,"청송",34
20191224,"청송",204
20200202,"청송",204
20180117,"청송",31
20180130,"청송",32
20180406,"청송",80
20180427,"청송",58
20180504,"청송",44
20180719,"청송",29
20180720,"청송",32
20180730,"청송",28
20200224,"청송",204
20200312,"청송",204
20200505,"청송",204
20200522,"청송",204
20200528,"청송",204
20200622,"청송",204
20200623,"청송",204
20200706,"청송",204
20200923,"청송",204
20201002,"청송",204
20201124,"청송",204
20201214,"청송",204
20201230,"청송",204
20210107,"청송",204
20210212,"청송",204
20210315,"청송",205
20210415,"청송",204
20210525,"청송",205
20210609,"청송",204
20210615,"청송",204
20210623,"청송",204
20210730,"청송",204
20210905,"청송",205
20211004,"청송",204
20211011,"청송",204
20211017,"청송",205
20211124,"청송",204
20211126,"청송",204
20211210,"청송",204
20211230,"청송",204
20220109,"청송",204
20220128,"청송",204
20220201,"청송",204
20220404,"청송",205
20220528,"청송",204
20220605,"청송",204
20220703,"청송",204
20220718,"청송",204
20220719,"청송",204
20220916,"청송",204
20220930,"청송",204
20221019,"청송",204
20221112,"청송",204
20221224,"청송",204
20181005,"칠곡",53
20181011,"칠곡",70
20181104,"칠곡",62
20181128,"칠곡",57
20190129,"칠곡",59
20190209,"칠곡",55
20190416,"칠곡",26
20180219,"칠곡",36
20180501,"칠곡",51
20180502,"칠곡",53
20180507,"칠곡",54
20180513,"칠곡",53
20180618,"칠곡",38
20180627,"칠곡",52
20180716,"칠곡",44
20180731,"칠곡",39
20180821,"칠곡",33
20180919,"칠곡",30
20190815,"칠곡",36
20191013,"칠곡",61
20191019,"칠곡",59
20191228,"칠곡",69
20191229,"칠곡",69
20200101,"칠곡",69
20200110,"칠곡",69
20181223,"안양",63
20190304,"안양",54
20190327,"안양",48
20190430,"안양",38
20190627,"안양",26
20190714,"안양",24
20200904,"대구",163
20201223,"대구",162
20210203,"대구",162
20210309,"대구",162
20180221,"제주",16
20180307,"제주",15
20180428,"제주",27
20180531,"제주",40
20180608,"제주",37
20180622,"제주",35
20180709,"제주",39
20191002,"안양",45
20191009,"안양",44
20191110,"안양",43
20191111,"안양",44
20191116,"안양",42
20200105,"안양",42
20200215,"안양",43
20200418,"안양",43
20210608,"대구",162
20210725,"대구",162
20210726,"대구",162
20210802,"대구",162
20210804,"대구",162
20210914,"대구",162
20210918,"대구",162
20211015,"대구",162
20211119,"대구",162
20211228,"대구",162
20181008,"제주",63
20181128,"제주",50
20181129,"제주",50
20190113,"제주",45
20190313,"제주",36
20190327,"제주",33
20190413,"제주",24
20200508,"안양",42
20200521,"안양",42
20200527,"안양",42
20200618,"안양",42
20200816,"안양",45
20200901,"안양",45
20201027,"안양",45
20201028,"안양",45
20201127,"안양",44
20210112,"안양",44
20210117,"안양",44
20220107,"대구",162
20220204,"대구",162
20220301,"대구",162
20220314,"대구",162
20220609,"대구",162
20220714,"대구",162
20220821,"대구",162
20220830,"대구",162
20190706,"제주",37
20191015,"제주",87
20191110,"제주",91
20200216,"제주",75
20210322,"안양",43
20210518,"안양",44
20210530,"안양",44
20210811,"안양",44
20210818,"안양",44
20210822,"안양",44
20211022,"안양",44
20220919,"대구",162
20200419,"제주",79
20200802,"제주",82
20200817,"제주",82
20200909,"제주",65
20200914,"제주",87
20201014,"제주",86
20201118,"제주",84
20211122,"안양",43
20211203,"안양",43
20211204,"안양",43
20211222,"안양",43
20211229,"안양",43
20220301,"안양",42
20220304,"안양",42
20220314,"안양",42
20220401,"안양",42
20220422,"안양",43
20220718,"안양",44
20210311,"제주",74
20210413,"제주",79
20210424,"제주",79
20210513,"제주",79
20180202,"양주",38
20220817,"안양",46
20220916,"안양",46
20221022,"안양",45
20221216,"안양",44
20180306,"대구",60
20180311,"대구",73
20200719,"제주",94
20180508,"양주",65
20180510,"양주",64
20180611,"양주",42
20180623,"양주",39
20180812,"양주",31
20180911,"양주",47
20181026,"양주",36
20181127,"양주",57
20180516,"대구",45
20180522,"대구",40
20180604,"대구",34
20180607,"대구",33
20180721,"대구",22
20180723,"대구",21
20180724,"대구",20
20180907,"대구",45
20180911,"대구",33
20181014,"대구",58
20181018,"대구",43
20181104,"대구",54
20181215,"대구",36
20190115,"대구",71
20220910,"대전",45
20220923,"대전",45
20220929,"대전",45
20221209,"대전",44
20221210,"대전",44
20180319,"통영",66
20180422,"통영",31
20190720,"함양",40
20190907,"함양",37
20191001,"함양",46
20191118,"함양",24
20191227,"함양",250
20200130,"함양",251
20200205,"함양",251
20200220,"함양",251
20210106,"합천",68
20210227,"합천",68
20210511,"합천",68
20210615,"합천",68
20210630,"합천",68
20210730,"합천",69
20220713,"합천",68
20220722,"합천",68
20220916,"합천",70
20221127,"합천",70
20221209,"합천",69
20180102,"합천",52
20180131,"합천",44
20180613,"통영",62
20180722,"통영",28
20180730,"통영",27
20180809,"통영",39
20181030,"통영",42
20200302,"함양",251
20200424,"함양",251
20200526,"함양",251
20200620,"함양",251
20200624,"함양",251
20200723,"함양",252
20200824,"함양",252
20201023,"함양",252
20211023,"합천",70
20211030,"합천",70
20211104,"합천",70
20211105,"합천",70
20211117,"합천",70
20211227,"합천",69
20220117,"합천",68
20220524,"합천",68
20180407,"합천",67
20180411,"합천",64
20180504,"합천",56
20180609,"합천",48
20180727,"합천",38
20180822,"합천",41
20180829,"합천",55
20180830,"합천",53
20180903,"합천",47
20181019,"합천",58
20181229,"합천",44
20181231,"합천",39
20190210,"합천",59
20190215,"합천",55
20190301,"합천",56
20190303,"합천",43
20190321,"합천",35
20190615,"합천",44
20190627,"합천",51
20190709,"합천",34
20190714,"합천",40
20190814,"합천",38
20190817,"합천",37
20191004,"합천",83
20200111,"합천",68
20200321,"합천",68
20200501,"합천",68
20200528,"합천",68
20200606,"합천",67
20200608,"합천",67
20200622,"합천",68
20200719,"합천",69
20201023,"합천",70
20201028,"합천",70
20201105,"합천",70
20180102,"경산",32
